AuthorID,Author,Date,Content,Attachments,Reactions
"705249468928360609","eiger415","2025-05-12T21:48:07.9420000-07:00","","https://cdn.discordapp.com/attachments/1356754545899733002/1371710581857587290/image.png?ex=68d8be07&is=68d76c87&hm=1aadc5b36de5670a3204d0e9918d63540334abd6c72630730661fca0ff744044&",""
"705249468928360609","eiger415","2025-05-12T21:53:11.5510000-07:00","> *Thunder echoes and rolls over you.  How is it down here?  Clearly the hag is up to something.*
> 
> **Quinn & Cala**: *Your senstive nose catches a faint smell of ozone…. and burnt flesh.*
> 
> (what do you all do?)","",""
"705249468928360609","eiger415","2025-05-13T08:50:31.4460000-07:00","*Ra looks to Darias and whispers*
** “Just a bit creepy, eh?”**","",""
"697804343050764289","justjohn4242","2025-05-13T08:51:52.0000000-07:00","*Darias swallows a little to hard and nods. Fire dances in his eyes, but they also look a little nervous.*

""Yeah, a bit.... Well, no time like the present. I'm pretty sure the hag knows we're coming so might as well.""","",""
"261302296103747584","Avrae#6944","2025-05-13T08:52:00.2110000-07:00","","",""
"697804343050764289","justjohn4242","2025-05-13T08:52:25.4830000-07:00","*and Darias creeps forward, staff and shield in hand, trying to see a bit further down this tunnel*","",""
"353773001822437378","foxbitten","2025-05-13T10:43:21.5060000-07:00","*The Ratkin is creeping stealthily along as is his nature, though his wet clothes chill him terribly. He follows Darias through this freezing underground hell*
""Knows and has had time to plot, no doubt.""
*He keeps his eyes peeled for traps*","",""
"705249468928360609","eiger415","2025-05-13T11:02:31.6360000-07:00","> @Darias |JustJohn - *You step forward and enter a very old room of stone.  Most of it lays in disrepair, but there is a table in the center.  On it is a map.*
> 
> *You can also see another room off to the right with a wood shelf prominently displayed.*
> 
> *Straight ahead and to your left you see that the ancient stone slab has broken away and leads down a roughly carved out tunnel of ice.*","",""
"705249468928360609","eiger415","2025-05-13T11:03:18.7980000-07:00","","https://cdn.discordapp.com/attachments/1356754545899733002/1371910695788220558/image.png?ex=68d8cfa6&is=68d77e26&hm=2281f728c06dfac1c8129500b23905d84ee3c77c659f3a75fa5176c2c271569c&",""
"705249468928360609","eiger415","2025-05-13T11:04:12.5710000-07:00","*Seeing that Darias hasn't immediately died, Ra will step forward into the first room.*","","🤣 (1)"
"697804343050764289","justjohn4242","2025-05-13T12:49:11.9060000-07:00","""Cala, does that map look safe to walk up to?""

*Darias moves up and peers down the ice tunnel himself*","",""
"261302296103747584","Avrae#6944","2025-05-13T12:49:16.9160000-07:00","","",""
"697804343050764289","justjohn4242","2025-05-13T12:50:15.7930000-07:00","*Darias moves a little left to look down the ice tunnel*","",""
"336938667971051531","sinforge.","2025-05-13T13:14:48.4160000-07:00","*Aillig advances into the room with Ra, looking around for any more magical surprises.*","",""
"353773001822437378","foxbitten","2025-05-13T13:47:09.8400000-07:00","*Cala takes to his wings and flutters over to the map to inspect it closely, because how else would he answer such a question?*","",""
"297867642083999744","pumpkincup","2025-05-13T13:49:03.2690000-07:00","*Quinn shifts to stand behind Aillig, switching one of her daggers to her scimitar now that it was a slightly more open space. She peers at the map with suspicion, but doesn't move towards it*","",""
"261302296103747584","Avrae#6944","2025-05-13T15:23:48.5530000-07:00","","",""
"261302296103747584","Avrae#6944","2025-05-13T15:23:58.5180000-07:00","","","🎉 (3)"
"705249468928360609","eiger415","2025-05-13T16:40:15.7210000-07:00","> @Darias |JustJohn *You peer around the corner and see a tunnel carved out of glacial ice.  The walls and floor shimmer with frost in your firelight.*
> 
> *What grabs your attention though is what your ear focuses in on.*
> 
> *In the distance… somewhere in the darkness ahead… you hear her crackling voice in a language you do not know.*
> ** “Ó thomol do scairt, ó chnes co hanam, gluais tré mo thoil.”**","",""
"697804343050764289","justjohn4242","2025-05-13T16:44:41.8500000-07:00","*Darias pinches his nose... and sighs.*

""I think I hear the hag... something like 
'O tomel do scared, o chess coo ham, glass tray mo tholl'""

""I don't know what any of that might mean, and I don't even know if I trust it's not a trick.""","",""
"705249468928360609","eiger415","2025-05-13T16:52:53.3980000-07:00","> @Cala | Foxbite *You fly over to the table and instantly recognize this as an old map of the region. In the center stands a clearly marked temple, “Sanctuary of Shrina”.  Stretching out from the temple are a number of trails - all of which you assume were some of the original pilgrimage roads.*
> 
> *As you look closer, you can see a crestline trail that runs north and south along Isanya’s Spire. To the east of the temple you can see the ridgeline and the ancient trail you came up.  Down below is the lake you walked by… no mention of fog exists.  To the west is a trail leading down to the verdant hills.  You don’t recall seeing any trails in that direction upon your approach, but it looks like something must have existed.*
> 
> *There are also two new markings upon the old map.  The word “Gobhlén” was written and circled to the north of the temple.  And, a single, ominous phrase was written and underlined repeatedly near the edge of the map.*  
> **__Is cuimne leis an tsnechta cá ttéit fuil__**
> 
> *You recognize it as sylvan:* ||“The snow remembers where blood is spilled”||
> 
> *Your keen senses unmistakably recognize that this was not written in ink… but dark, thick **blood***.
> 
> *As you look around to see how the text may have been written… or if there are any suspicious looking traps… you see nothing but what awaits in the next room over.*
> 
> *There… through the doorway… you see the heads of **porcelain dolls** looking back at you!*","",""
"353773001822437378","foxbitten","2025-05-13T16:59:35.3440000-07:00","*Cala immediately flies behind Darias and tries to hide in his hood after spotting the dolls, quaking and whispering*
“The snow remembers where blood is spilled! The dolls are watching! Nononono!”","",""
"697804343050764289","justjohn4242","2025-05-13T17:01:58.3270000-07:00","*Darias instinctively pulls his shield up to cover Cala as he looks around for danger!*","",""
"705249468928360609","eiger415","2025-05-13T17:03:41.2840000-07:00","Wis save!","",""
"261302296103747584","Avrae#6944","2025-05-13T17:04:12.8770000-07:00","","",""
"705249468928360609","eiger415","2025-05-13T17:04:54.1250000-07:00","> *Cala is stunned for a moment, unable to do anything but cower in fear.*","",""
"697804343050764289","justjohn4242","2025-05-13T17:07:56.2390000-07:00","*Darias gently grabs Cala and pulls him in just under his robe and tucks him in under his shield arm, shield covering everything. It's the best he think of to protect and keep everything in control right here.*","",""
"353773001822437378","foxbitten","2025-05-13T17:10:51.1700000-07:00","*Dark. Warm. Safe. Friend. These elements plus not being able to see the dolls calms Cala down, gradually diminishing his shaking*","",""
"705249468928360609","eiger415","2025-05-13T17:12:27.9010000-07:00","@Aillig McCaird | Sinforge *You glance around this map room and see nothing to indicate any magic is here.  Dust blankets everything and fragments of broken, old furniture line the walls*

*You're curious about the map as well, but as you step towards your flying ratkin friend, you notice his gaze locked ahead.*

*Your eyes track his and follow them through the doorway to the next room; you too see the dolls sitting on display.*

*You step toward the second room to get a closer look.*

*As you approach the archway, you see the wooden door that once separated this space lies shattered on the floor, pushed to the side.  Faint traces of old incense cling to the air beneath the scent of cold stone and rot.  And in the corner of the room sits a **cauldron**.*

*But it’s **the dolls**… the dolls have your attention right now.*

*As you look closely, you can see that there are three upon the shelf.  Each doll is slightly different and extremely detailed.  There is a bugbear, a kobold, and an eladrin.  Only the eladrin remains intact.  The other two dolls are cracked and leaking mist…*

*Last... you can’t help but notice that there seems to be an open spot where one more doll might have been.*","",""
"705249468928360609","eiger415","2025-05-13T17:29:09.4750000-07:00","> Darias: *Aillig gives you a short side glance in slight recognition of your poorly replicated attempt to recreate words you heard.  You'll need to say it again more slowly... but Aillig has walked away from you as he's exploring the next room.*
> 
> (This is when Cala ducks behind you)","",""
"705249468928360609","eiger415","2025-05-13T17:32:42.6870000-07:00","","https://cdn.discordapp.com/attachments/1356754545899733002/1372008691121000458/image.png?ex=68d8822a&is=68d730aa&hm=8a5d2d72ee673deec63b35ab22a2b5be6fb06d1fef97ac22d4cf7755bbbd7865&",""
"336938667971051531","sinforge.","2025-05-13T18:29:04.3260000-07:00","""There are some dolls in here"" *Aillig says back to the others part turning his head.* ""Maybe I've just seem to many horror plays back in Sigil, but this feels wrong, like something is waiting to happen."" *Then he checks the corners and the ceiling before carefully stepping towards the cauldron*","",""
"353773001822437378","foxbitten","2025-05-13T18:34:08.1390000-07:00","*Cala quietly repeats the word that is caught in his little brain*
""Dolls..."" 
-# ""...dolls""","",""
"705249468928360609","eiger415","2025-05-13T18:42:02.5650000-07:00","> @Aillig McCaird | Sinforge - *You carefully do a short walk about the perimeter of the room.  Like the other room, this one is also in disrepair.*
> 
> *One thing you do notice is the rubble wall behind the cauldron.  It appears to have once been another archway, but the stone has collapsed and buried the entrance.  You can see nothing beyond it, but you do hear a strange whooshing of wind faintly from that wall.*","",""
